SEQN,OCQ130,OCQ150,OCQ160,OCQ180,OCQ210,OCD230,OCD240,OCQ260,OCD270,OCQ280,OCQ290G,OCQ290Q,OCQ300,OCQ310A,OCQ310B,OCQ310C,OCQ330A,OCQ330B,OCQ330C,OCQ330D,OCQ330E,OCQ340,OCQ350,OCQ360,OCQ380,OCQ390G,OCD390,OCD395,OCQ420,OCQ430,OCQ440,OCQ450,OCQ470G,OCD470,OCD480,RIAGENDR
7875.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
7876.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,24.0,72.0,2.0,,,,,,,F  
7877.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,17.0,240.0,2.0,,,,,,,Female
7879.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
7880.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
7881.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
7884.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,40.0,48.0,2.0,,,,,,,  Female
7885.0,,1.0,,45.0,,5.0,33.0,1.0,8.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,4.0,,1.0,1.0,2.0,,1.0,32.0,24.0,,2.0,,,,,,F
7886.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,98.0,96.0,2.0,,,,,,,Female
7887.0,,1.0,,40.0,,4.0,30.0,1.0,15.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,2.0,,,,2.0,,,,1.0,27.0,420.0,,,,,,,, M
7890.0,,1.0,,72.0,,18.0,8.0,1.0,12.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,,2.0,,,,2.0,,,,,,,1.0,1.0,18.0,Female  
7891.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
7892.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,31.0,36.0,2.0,,,,,,,Female
7894.0,,1.0,,60.0,,36.0,23.0,1.0,12.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
7895.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  Female
7898.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,31.0,24.0,2.0,,,,,,,Female
7899.0,,1.0,,20.0,2.0,27.0,19.0,1.0,8.0,2.0,1.0,4.0,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,4.0,,,Female
7900.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,16.0,192.0,2.0,,,,,,,  F
7903.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,11.0,108.0,2.0,,,,,,,Female
7904.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
7906.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
7909.0,,1.0,,40.0,,40.0,16.0,1.0,6.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,,,1.0,1.0,8.0,,1.0,39.0,9.0,,1.0,8.0,2.0,,,,Female  
7910.0,,1.0,,40.0,,4.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,,,,1.0,1.0,3.0,,1.0,30.0,36.0,,1.0,3.0,1.0,,,,Male
7912.0,,1.0,,22.0,1.0,24.0,20.0,1.0,0.0,2.0,9.0,,1.0,2.0,2.0,1.0,,,,,5.0,2.0,,,,1.0,11.0,12.0,,,,,,,,Female  
7913.0,,1.0,,23.0,2.0,42.0,2.0,1.0,18.0,2.0,2.0,,2.0,,,,,,,,,1.0,2.0,,,3.0,,48.0,,1.0,5.0,2.0,,,,Male
7914.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
7915.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,Female
7916.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
7917.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,11.0,4.0,2.0,,,,,,,F
7918.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,108.0,2.0,,,,,,,Male
7919.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,12.0,4.0,2.0,,,,,,,Female
7920.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
7922.0,,1.0,,39.0,,29.0,16.0,1.0,72.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,11.0,240.0,,,,,,,,Female 
7923.0,,1.0,,50.0,,31.0,18.0,1.0,8.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,16.0,36.0,,,,,,,,Male
7925.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,,,,,,,F
7926.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,,,,,,,,,Female
7927.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,12.0,360.0,2.0,,,,,,,Female
7928.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
7929.0,,1.0,,48.0,,15.0,29.0,1.0,36.0,1.0,2.0,,1.0,2.0,1.0,1.0,,,3.0,,,1.0,1.0,8.0,,2.0,,,,,,,,,,Male
7932.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,11.0,168.0,2.0,,,,,,,Female
7934.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,18.0,204.0,2.0,,,,,18.0,,
7935.0,,1.0,,44.0,,9.0,6.0,1.0,36.0,1.0,2.0,,1.0,2.0,2.0,1.0,,,3.0,,,2.0,,,,2.0,,,,,,,2.0,,,Female
7936.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,98.0,120.0,2.0,,,,,,,Female 
7937.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
7938.0,,1.0,,24.0,1.0,2.0,26.0,1.0,0.0,2.0,2.0,,1.0,2.0,2.0,1.0,,,,4.0,,2.0,,,,1.0,16.0,6.0,,,,,,,,F
7939.0,,1.0,,40.0,,19.0,1.0,1.0,204.0,1.0,2.0,,2.0,,,,,,,,,1.0,2.0,,,1.0,41.0,336.0,,1.0,9.0,1.0,,,,Male 
7940.0,,1.0,,40.0,,4.0,30.0,1.0,120.0,2.0,2.0,,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,8.0,,1.0,25.0,240.0,,1.0,10.0,2.0,,,,Male
7941.0,,1.0,,40.0,,31.0,18.0,1.0,24.0,2.0,2.0,,1.0,2.0,1.0,2.0,,,,,,2.0,,,,1.0,18.0,216.0,,,,,,,,M
7942.0,,1.0,,60.0,,41.0,1.0,1.0,84.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Male
7943.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
7946.0,,1.0,,49.0,,12.0,34.0,1.0,36.0,1.0,2.0,,1.0,2.0,2.0,1.0,,2.0,,,,2.0,,,,1.0,34.0,144.0,,,,,,,,Male
7947.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,31.0,432.0,2.0,,,,,,,Male
7948.0,,1.0,,45.0,,31.0,1.0,1.0,144.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
7949.0,,1.0,,40.0,,29.0,2.0,1.0,24.0,1.0,2.0,,2.0,,,,,,,,,1.0,2.0,,,1.0,98.0,36.0,,1.0,8.0,2.0,,,,  F
7950.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
7951.0,,1.0,,40.0,,7.0,32.0,1.0,144.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,4.0,,,Female
7952.0,,1.0,,42.0,,27.0,21.0,1.0,12.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,17.0,24.0,,,,,,,,Female  
7953.0,,1.0,,50.0,,4.0,30.0,5.0,384.0,2.0,2.0,,1.0,2.0,2.0,1.0,,2.0,,,,1.0,2.0,,,2.0,,,,,,,,,,M
7954.0,,1.0,,40.0,,4.0,30.0,1.0,3.0,2.0,2.0,,1.0,2.0,1.0,2.0,,,,,,1.0,1.0,8.0,,2.0,,,,,,,,,,Male 
7957.0,,1.0,,52.0,,12.0,9.0,1.0,12.0,1.0,1.0,8.0,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,F
7959.0,,1.0,,31.0,2.0,26.0,39.0,1.0,20.0,2.0,2.0,,1.0,2.0,2.0,2.0,,,,,,2.0,,,,2.0,,,,,,,,,,Male  
7960.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,38.0,4.0,1.0,1.0,8.0,1.0,,,,Male
7961.0,,1.0,,40.0,,39.0,21.0,1.0,4.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,,,2.0,,,,1.0,26.0,396.0,,,,,,,,F
7963.0,,1.0,,60.0,,20.0,30.0,1.0,120.0,1.0,2.0,,1.0,1.0,1.0,1.0,,2.0,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,Male
7964.0,,1.0,,50.0,,17.0,35.0,5.0,108.0,2.0,2.0,,1.0,2.0,2.0,1.0,,2.0,,,,2.0,,,,2.0,,,,,,,,,,Female
7965.0,,1.0,,27.0,2.0,41.0,5.0,1.0,12.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,F
7966.0,,1.0,,70.0,,39.0,22.0,1.0,36.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,4.0,,,F
7969.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,,,,,,,,,,Female
7970.0,,1.0,,40.0,,42.0,3.0,1.0,2.0,1.0,2.0,,1.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,1.0,2.0,,,2.0,,,,,,,4.0,,,M
7971.0,,1.0,,40.0,,16.0,33.0,1.0,4.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,F  
7972.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
7974.0,,1.0,,32.0,2.0,27.0,19.0,1.0,0.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,F
7975.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,31.0,504.0,2.0,,,,,,,M
7976.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
7977.0,,1.0,,40.0,,2.0,11.0,1.0,6.0,1.0,1.0,1.0,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,4.0,,,Female
7978.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
7979.0,,1.0,,32.0,1.0,5.0,33.0,1.0,240.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,4.0,,1.0,1.0,8.0,,2.0,,,,,,,,,,Female
7981.0,,1.0,,30.0,2.0,31.0,11.0,1.0,108.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
7982.0,,1.0,,6.0,1.0,40.0,35.0,3.0,144.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,10.0,180.0,,,,,,,,Male
7983.0,,1.0,,7.0,1.0,27.0,20.0,1.0,1.0,2.0,2.0,,1.0,2.0,2.0,1.0,,,,,5.0,2.0,,,,2.0,,,,,,,4.0,,, Male 
7984.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,98.0,144.0,2.0,,,,,,,Female
7985.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,9.0,360.0,2.0,,,,,,,Male
7987.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,19.0,360.0,2.0,,,,,,,Female
7989.0,,1.0,,40.0,,28.0,4.0,1.0,5.0,1.0,2.0,,2.0,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,Male
7991.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,16.0,240.0,2.0,,,,,,,F
7992.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,30.0,300.0,2.0,,,,,,,Male
7993.0,,1.0,,30.0,2.0,25.0,35.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,1.0,2.0,,,3.0,,360.0,,1.0,5.0,1.0,,,,M
7994.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,33.0,480.0,2.0,,,,,,,  Male
7996.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
7998.0,,1.0,,30.0,2.0,16.0,3.0,1.0,24.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,9.0,36.0,,,,,,,,Male
8000.0,,1.0,,60.0,,5.0,33.0,1.0,7.0,1.0,2.0,,1.0,2.0,1.0,1.0,,,,4.0,,1.0,1.0,10.0,,2.0,,,,,,,,,,Male
8001.0,,1.0,,31.0,2.0,32.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,,,,,,,,,1.0,2.0,,,1.0,36.0,216.0,,1.0,8.0,1.0,,,,M
8002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  M
8003.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,40.0,300.0,1.0,1.0,9.0,2.0,,,,Female
8004.0,,1.0,,40.0,,19.0,15.0,1.0,3.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,2.0,240.0,,,,,,,,Male
8005.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,16.0,60.0,1.0,2.0,,,,,,Female
8006.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,36.0,480.0,1.0,1.0,8.0,1.0,,,,Male
8007.0,,1.0,,16.0,2.0,40.0,5.0,3.0,0.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,4.0,,,Female
8008.0,,1.0,,30.0,2.0,42.0,13.0,1.0,24.0,2.0,1.0,5.0,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female  
8011.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,6.0,96.0,2.0,,,,,,,Female
8012.0,,1.0,,45.0,,32.0,28.0,5.0,480.0,2.0,2.0,,2.0,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,, Male
8013.0,,1.0,,60.0,,24.0,9.0,1.0,36.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,,,2.0,,,,1.0,30.0,120.0,,,,,,,,Male
8014.0,,1.0,,40.0,,15.0,34.0,1.0,8.0,1.0,2.0,,1.0,2.0,1.0,2.0,,,,,,1.0,1.0,10.0,,1.0,38.0,24.0,,2.0,,,,,,Male
8015.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,38.0,3.0,2.0,,,,,,,M
8016.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,,,,,,,Female 
8017.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,32.0,300.0,2.0,,,,,,,Male
8018.0,,1.0,,40.0,,43.0,16.0,4.0,192.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Male  
8020.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,8.0,420.0,1.0,1.0,8.0,1.0,,,,Male
8021.0,,1.0,,48.0,,24.0,9.0,1.0,120.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,, Male
8022.0,,1.0,,40.0,,27.0,6.0,1.0,2.0,2.0,1.0,8.0,2.0,,,,,,,,,1.0,1.0,8.0,,2.0,,,,,,,,,,Male
8023.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,24.0,12.0,2.0,,,,,,,F
8027.0,,1.0,,50.0,,42.0,1.0,1.0,120.0,1.0,2.0,,1.0,1.0,1.0,1.0,,2.0,,,,1.0,1.0,8.0,,2.0,,,,,,,,,,M
8028.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,26.0,144.0,2.0,,,,,,,Female
8029.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
8030.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
8031.0,,1.0,,48.0,,6.0,29.0,5.0,240.0,2.0,2.0,,1.0,2.0,2.0,2.0,,,,,,1.0,1.0,8.0,,2.0,,,,,,,,,,Male
8033.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,16.0,36.0,2.0,,,,,,,Female
8034.0,,1.0,,40.0,,16.0,29.0,1.0,132.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Male
8035.0,,1.0,,100.0,,27.0,20.0,1.0,48.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,16.0,240.0,,,,,,,,  F
8036.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,30.0,120.0,2.0,,,,,,,Male
8037.0,,1.0,,58.0,,4.0,37.0,1.0,12.0,2.0,1.0,8.0,1.0,1.0,1.0,1.0,,2.0,,,,1.0,1.0,8.0,,1.0,30.0,132.0,,2.0,,,,,,Male
8038.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,23.0,3.0,1.0,2.0,,,,,,Male
8039.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,24.0,300.0,2.0,,,,,,,Female
8040.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,38.0,180.0,2.0,,,,,,,F
8042.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
8044.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,34.0,312.0,2.0,,,,,,,Female
8045.0,,1.0,,25.0,2.0,27.0,11.0,1.0,12.0,2.0,2.0,,1.0,2.0,2.0,1.0,,,,,5.0,2.0,,,,2.0,,,,,,,,,,Male
8046.0,,3.0,1.0,21.0,,,,,,,,,,,,,,,,,,,,,,1.0,33.0,12.0,1.0,1.0,12.0,2.0,,,,Female
8047.0,,1.0,,40.0,,98.0,98.0,1.0,,1.0,9.0,,1.0,2.0,2.0,2.0,,,,,,2.0,,,,9.0,,99999.0,,,,,,,,M
8048.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,11.0,24.0,2.0,,,,,,,F 
8049.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,12.0,156.0,2.0,,,,,,,Female
8050.0,,1.0,,40.0,,44.0,1.0,1.0,192.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Male
8051.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
8053.0,,1.0,,15.0,2.0,41.0,20.0,3.0,240.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,,,2.0,,,,2.0,,,,,,,,,,F 
8054.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
8055.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,30.0,624.0,1.0,1.0,3.0,2.0,,,,Male
8056.0,,1.0,,28.0,2.0,1.0,26.0,1.0,180.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
8057.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
8059.0,,1.0,,40.0,,12.0,34.0,1.0,12.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,4.0,,2.0,,,,2.0,,,,,,,,,,M
8060.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,4.0,2.0,,,,,,,
8062.0,,1.0,,45.0,,30.0,10.0,1.0,336.0,2.0,1.0,1.0,2.0,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,Male
8064.0,,1.0,,48.0,,5.0,33.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,4.0,,2.0,,,,1.0,1.0,12.0,,,,,,,,M 
8065.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,
8067.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,84.0,2.0,,,,,,,Male
8068.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,20.0,180.0,2.0,,,,,,,Female 
8071.0,,,,45.0,,41.0,,,0.0,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,
8073.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male  
8074.0,,1.0,,20.0,2.0,37.0,12.0,1.0,96.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
8075.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
8076.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,13.0,18.0,2.0,,,,,,,Female
8077.0,,1.0,,32.0,2.0,37.0,4.0,1.0,72.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,,,2.0,,,,2.0,,,,,,,,,,F
8078.0,,1.0,,23.0,1.0,39.0,22.0,1.0,3.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,40.0,276.0,,,,,,,,Female
8079.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,32.0,180.0,2.0,,,,,,, Female
8080.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,33.0,300.0,2.0,,,,,,, M
8081.0,,1.0,,40.0,,18.0,28.0,1.0,360.0,1.0,2.0,,1.0,2.0,1.0,1.0,,2.0,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,Male
8082.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
8083.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,Male 
8084.0,,1.0,,4.0,2.0,28.0,39.0,1.0,7.0,2.0,2.0,,2.0,,,,,,,,,1.0,2.0,,,1.0,40.0,12.0,,1.0,3.0,2.0,,,,Male
8086.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
8088.0,,1.0,,40.0,,5.0,31.0,1.0,96.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,5.0,1.0,1.0,8.0,,1.0,30.0,192.0,,1.0,8.0,1.0,,,,M
8089.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
8091.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,Female
8092.0,,1.0,,60.0,,33.0,17.0,1.0,36.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,,,1.0,2.0,,,2.0,,,,,,,,,,F
8093.0,,1.0,,40.0,,40.0,23.0,3.0,4.0,1.0,1.0,2.0,2.0,,,,,,,,,2.0,,,,1.0,23.0,240.0,,,,,,,,Male
8094.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,20.0,24.0,2.0,,,,4.0,,, Female 
8095.0,,1.0,,60.0,,24.0,9.0,5.0,60.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,4.0,216.0,,,,,,,,Female
8096.0,,2.0,2.0,,2.0,18.0,35.0,1.0,48.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,18.0,84.0,,,,,,,,Male
8097.0,,1.0,,40.0,,28.0,11.0,1.0,4.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,F
8099.0,,1.0,,40.0,,2.0,11.0,5.0,96.0,2.0,2.0,,1.0,2.0,1.0,1.0,,2.0,,,,1.0,1.0,1.0,,1.0,38.0,324.0,,1.0,2.0,1.0,,,,M
8100.0,,1.0,,20.0,2.0,31.0,23.0,1.0,348.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,,,2.0,,,,2.0,,,,,,,,,,Female
8101.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
8104.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,11.0,12.0,2.0,,,,,,,Female
8105.0,,1.0,,50.0,,27.0,19.0,1.0,1.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,2.0,,,M
8106.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,  F
8107.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,M
8108.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,30.0,336.0,1.0,1.0,4.0,1.0,,,,M
8109.0,,1.0,,43.0,,22.0,39.0,1.0,84.0,1.0,9.0,,1.0,2.0,2.0,1.0,,,,4.0,,1.0,1.0,9.0,,2.0,,,,,,,1.0,26.0,1.0,F
8110.0,,1.0,,48.0,,12.0,39.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,4.0,,1.0,1.0,8.0,,1.0,33.0,24.0,,2.0,,,,,,Male
8111.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
8112.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,34.0,396.0,2.0,,,,,,,Female
8113.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,31.0,516.0,2.0,,,,,,,Female
8114.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,Female
8116.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
8117.0,,1.0,,40.0,,16.0,8.0,1.0,18.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,16.0,48.0,,,,,,,,Female
8118.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,360.0,1.0,2.0,,,,,,Male
8119.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,F  
8120.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,38.0,108.0,1.0,1.0,8.0,2.0,,,,M
8121.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,23.0,24.0,2.0,,,,,,,Male
8122.0,,3.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,1.0,27.0,3.0,2.0,,,,4.0,,,Male
8123.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,Female
8124.0,,1.0,,20.0,2.0,18.0,24.0,1.0,132.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
8125.0,,1.0,,40.0,,1.0,25.0,5.0,420.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female  
8127.0,,1.0,,60.0,,10.0,33.0,1.0,36.0,1.0,2.0,,1.0,2.0,1.0,2.0,,,,,,1.0,1.0,12.0,,1.0,98.0,180.0,,2.0,,,,,,Female
8129.0,,1.0,,6.0,2.0,1.0,27.0,1.0,12.0,2.0,2.0,,1.0,2.0,1.0,1.0,,2.0,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,Female
